Case_ID,Activity,timestamp
declaration 100380,Request Payment,2018/01/09 21:11:24
declaration 100380,Payment Handled,2018/01/11 16:30:56
declaration 100388,Declaration SUBMITTED by EMPLOYEE,2018/01/10 13:15:34
declaration 100388,Declaration APPROVED by ADMINISTRATION,2018/01/10 13:15:47
declaration 100388,Declaration APPROVED by BUDGET OWNER,2018/01/11 06:49:06
declaration 100388,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/18 04:15:14
declaration 100388,Request Payment,2018/01/18 15:44:23
declaration 100388,Payment Handled,2018/01/22 16:31:16
declaration 100394,Declaration SUBMITTED by EMPLOYEE,2018/01/11 08:59:55
declaration 100394,Declaration APPROVED by ADMINISTRATION,2018/01/11 09:00:09
declaration 100394,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/11 10:36:54
declaration 100394,Request Payment,2018/01/16 07:25:59
declaration 100394,Payment Handled,2018/01/18 16:31:07
declaration 100399,Declaration SUBMITTED by EMPLOYEE,2018/01/11 16:00:03
declaration 100399,Declaration APPROVED by ADMINISTRATION,2018/01/11 16:00:24
declaration 100399,Declaration REJECTED by SUPERVISOR,2018/01/15 07:19:03
declaration 100399,Declaration REJECTED by EMPLOYEE,2018/01/15 19:26:05
declaration 100399,Declaration SUBMITTED by EMPLOYEE,2018/01/16 10:17:04
declaration 100399,Declaration APPROVED by ADMINISTRATION,2018/01/16 10:17:09
declaration 100399,Declaration REJECTED by SUPERVISOR,2018/01/16 10:37:44
declaration 100399,Declaration REJECTED by EMPLOYEE,2018/01/16 18:24:25
declaration 100399,Declaration SUBMITTED by EMPLOYEE,2018/01/17 08:06:24
declaration 100399,Declaration APPROVED by ADMINISTRATION,2018/01/17 08:10:13
declaration 100399,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/17 10:45:28
declaration 100399,Request Payment,2018/01/18 07:30:22
declaration 100399,Payment Handled,2018/01/22 16:31:16
declaration 100412,Declaration SUBMITTED by EMPLOYEE,2018/01/15 07:26:12
declaration 100412,Declaration APPROVED by ADMINISTRATION,2018/01/15 07:26:15
declaration 100412,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/17 15:05:01
declaration 100412,Request Payment,2018/01/17 17:24:00
declaration 100412,Payment Handled,2018/01/22 16:31:16
declaration 100417,Declaration SUBMITTED by EMPLOYEE,2018/01/15 11:51:41
declaration 100417,Declaration APPROVED by ADMINISTRATION,2018/01/15 11:52:01
declaration 100417,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/15 11:53:18
declaration 100417,Request Payment,2018/01/16 11:10:42
declaration 100417,Payment Handled,2018/01/18 16:31:07
declaration 100422,Declaration SUBMITTED by EMPLOYEE,2018/01/15 12:21:43
declaration 100422,Declaration APPROVED by ADMINISTRATION,2018/01/15 12:21:45
declaration 100422,Declaration APPROVED by BUDGET OWNER,2018/01/19 09:33:01
declaration 100422,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/23 13:41:02
declaration 100422,Request Payment,2018/01/25 11:42:13
declaration 100422,Payment Handled,2018/01/29 16:31:10
declaration 100428,Declaration SUBMITTED by EMPLOYEE,2018/01/15 12:25:54
declaration 100428,Declaration APPROVED by ADMINISTRATION,2018/01/15 12:26:00
declaration 100428,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/15 14:34:35
declaration 100428,Request Payment,2018/01/16 09:47:47
declaration 100428,Payment Handled,2018/01/18 16:31:07
declaration 100441,Declaration SUBMITTED by EMPLOYEE,2018/01/16 12:50:53
declaration 100441,Declaration APPROVED by ADMINISTRATION,2018/01/16 13:07:30
declaration 100441,Declaration APPROVED by BUDGET OWNER,2018/01/17 13:03:52
declaration 100441,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/19 08:26:19
declaration 100441,Request Payment,2018/01/23 09:01:01
declaration 100441,Payment Handled,2018/01/25 16:31:07
declaration 100447,Declaration SUBMITTED by EMPLOYEE,2018/01/16 13:25:50
declaration 100447,Declaration APPROVED by ADMINISTRATION,2018/01/16 13:54:35
declaration 100447,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/16 14:08:52
declaration 100447,Request Payment,2018/01/18 08:57:02
declaration 100447,Payment Handled,2018/01/22 16:31:16
declaration 100452,Declaration SUBMITTED by EMPLOYEE,2018/01/16 14:03:58
declaration 100452,Declaration APPROVED by ADMINISTRATION,2018/01/18 15:39:17
declaration 100452,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/22 12:51:52
declaration 100452,Request Payment,2018/01/23 07:15:56
declaration 100452,Payment Handled,2018/01/25 16:31:07
declaration 100457,Declaration SUBMITTED by EMPLOYEE,2018/01/16 15:00:33
declaration 100457,Declaration APPROVED by ADMINISTRATION,2018/01/16 15:00:36
declaration 100457,Declaration APPROVED by BUDGET OWNER,2018/01/17 08:19:23
declaration 100457,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/18 08:46:39
declaration 100457,Request Payment,2018/01/18 15:46:42
declaration 100457,Payment Handled,2018/01/22 16:31:16
declaration 100463,Declaration SUBMITTED by EMPLOYEE,2018/01/16 15:24:59
declaration 100463,Declaration APPROVED by ADMINISTRATION,2018/01/16 15:25:31
declaration 100463,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/17 12:16:54
declaration 100463,Request Payment,2018/01/24 07:16:04
declaration 100463,Payment Handled,2018/01/25 16:31:07
declaration 100468,Declaration SUBMITTED by EMPLOYEE,2018/01/17 08:20:27
declaration 100468,Declaration APPROVED by ADMINISTRATION,2018/01/17 08:20:30
declaration 100468,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/18 12:35:53
declaration 100468,Request Payment,2018/01/19 10:23:11
declaration 100468,Payment Handled,2018/01/22 16:31:16
declaration 100473,Declaration SUBMITTED by EMPLOYEE,2018/01/18 08:04:55
declaration 100473,Declaration APPROVED by ADMINISTRATION,2018/01/18 08:09:57
declaration 100473,Declaration APPROVED by BUDGET OWNER,2018/01/18 15:03:14
declaration 100473,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/19 12:09:27
declaration 100473,Request Payment,2018/01/21 07:43:48
declaration 100473,Payment Handled,2018/01/25 16:31:07
declaration 100479,Declaration SUBMITTED by EMPLOYEE,2018/01/18 15:33:10
declaration 100479,Declaration APPROVED by ADMINISTRATION,2018/01/18 15:33:13
declaration 100479,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/19 08:47:56
declaration 100479,Request Payment,2018/01/22 13:58:28
declaration 100479,Payment Handled,2018/01/25 16:31:07
declaration 100484,Declaration SUBMITTED by EMPLOYEE,2018/01/19 12:51:13
declaration 100484,Declaration APPROVED by ADMINISTRATION,2018/01/19 12:51:34
declaration 100484,Declaration APPROVED by BUDGET OWNER,2018/01/22 09:11:32
declaration 100484,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/22 11:42:36
declaration 100484,Request Payment,2018/01/23 09:25:10
declaration 100484,Payment Handled,2018/01/25 16:31:07
declaration 100490,Declaration SUBMITTED by EMPLOYEE,2018/01/22 09:39:33
declaration 100490,Declaration APPROVED by ADMINISTRATION,2018/01/22 09:39:47
declaration 100490,Declaration APPROVED by BUDGET OWNER,2018/01/22 09:41:37
declaration 100490,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/23 09:24:09
declaration 100490,Request Payment,2018/01/23 09:24:12
declaration 100490,Payment Handled,2018/01/25 16:31:07
declaration 100496,Declaration SUBMITTED by EMPLOYEE,2018/01/22 14:38:17
declaration 100496,Declaration APPROVED by ADMINISTRATION,2018/01/22 14:38:36
declaration 100496,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/22 14:55:07
declaration 100496,Request Payment,2018/01/25 07:35:57
declaration 100496,Payment Handled,2018/01/29 16:31:10
declaration 100501,Declaration SUBMITTED by EMPLOYEE,2018/01/22 14:46:52
declaration 100501,Declaration APPROVED by ADMINISTRATION,2018/01/22 14:55:49
declaration 100501,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/23 12:49:46
declaration 100501,Request Payment,2018/01/25 07:34:42
declaration 100501,Payment Handled,2018/01/29 16:31:10
declaration 100506,Declaration SUBMITTED by EMPLOYEE,2018/01/22 17:57:01
declaration 100506,Declaration APPROVED by ADMINISTRATION,2018/01/22 17:57:10
declaration 100506,Declaration APPROVED by BUDGET OWNER,2018/01/23 07:37:28
declaration 100506,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/26 09:33:48
declaration 100506,Request Payment,2018/01/26 17:57:49
declaration 100506,Payment Handled,2018/02/01 16:31:17
declaration 100516,Declaration SUBMITTED by EMPLOYEE,2018/02/15 10:59:43
declaration 100516,Declaration APPROVED by ADMINISTRATION,2018/02/15 11:11:51
declaration 100516,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 08:10:21
declaration 100516,Request Payment,2018/02/22 14:04:21
declaration 100516,Payment Handled,2018/02/26 16:31:27
declaration 100521,Declaration SUBMITTED by EMPLOYEE,2018/02/15 11:38:39
declaration 100521,Declaration APPROVED by ADMINISTRATION,2018/02/15 11:57:31
declaration 100521,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 08:29:14
declaration 100521,Request Payment,2018/02/22 14:04:03
declaration 100521,Payment Handled,2018/02/26 16:31:27
declaration 100526,Declaration SUBMITTED by EMPLOYEE,2018/02/15 13:03:29
declaration 100526,Declaration APPROVED by ADMINISTRATION,2018/02/15 13:03:34
declaration 100526,Declaration APPROVED by BUDGET OWNER,2018/02/16 10:08:31
declaration 100526,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/17 19:31:18
declaration 100526,Request Payment,2018/02/23 12:59:55
declaration 100526,Payment Handled,2018/02/26 16:31:27
declaration 100532,Declaration SUBMITTED by EMPLOYEE,2018/02/15 13:07:42
declaration 100532,Declaration APPROVED by ADMINISTRATION,2018/02/15 13:08:33
declaration 100532,Declaration APPROVED by BUDGET OWNER,2018/02/19 10:17:22
declaration 100532,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/26 04:15:16
declaration 100532,Request Payment,2018/02/27 07:06:47
declaration 100532,Payment Handled,2018/03/01 16:31:25
declaration 100538,Declaration SUBMITTED by EMPLOYEE,2018/02/15 13:28:02
declaration 100538,Declaration APPROVED by ADMINISTRATION,2018/02/15 13:28:05
declaration 100538,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/19 07:09:48
declaration 100538,Request Payment,2018/02/19 11:26:26
declaration 100538,Payment Handled,2018/02/22 16:30:39
declaration 100547,Declaration SUBMITTED by EMPLOYEE,2018/02/15 17:02:13
declaration 100547,Declaration APPROVED by ADMINISTRATION,2018/02/15 17:02:25
declaration 100547,Declaration APPROVED by BUDGET OWNER,2018/02/19 07:09:08
declaration 100547,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/19 13:16:58
declaration 100547,Request Payment,2018/02/27 07:20:16
declaration 100547,Payment Handled,2018/03/01 16:31:25
declaration 100553,Declaration SUBMITTED by EMPLOYEE,2018/02/17 21:32:24
declaration 100553,Declaration APPROVED by ADMINISTRATION,2018/02/25 17:09:48
declaration 100553,Declaration REJECTED by SUPERVISOR,2018/02/26 13:49:39
declaration 100553,Declaration REJECTED by EMPLOYEE,2018/02/27 16:56:22
declaration 100553,Declaration SUBMITTED by EMPLOYEE,2018/02/28 08:37:14
declaration 100553,Declaration APPROVED by ADMINISTRATION,2018/02/28 08:37:16
declaration 100553,Declaration APPROVED by BUDGET OWNER,2018/02/28 10:10:17
declaration 100553,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/01 08:51:43
declaration 100553,Request Payment,2018/03/01 14:01:03
declaration 100553,Payment Handled,2018/03/05 16:30:57
declaration 100563,Declaration SUBMITTED by EMPLOYEE,2018/02/19 07:31:19
declaration 100563,Declaration APPROVED by ADMINISTRATION,2018/02/19 07:34:51
declaration 100563,Declaration APPROVED by BUDGET OWNER,2018/02/20 15:31:40
declaration 100563,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 07:15:57
declaration 100563,Request Payment,2018/02/26 15:55:06
declaration 100563,Payment Handled,2018/03/01 16:31:25
declaration 100569,Declaration SUBMITTED by EMPLOYEE,2018/02/19 07:48:56
declaration 100569,Declaration APPROVED by ADMINISTRATION,2018/02/19 07:54:10
declaration 100569,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/19 09:29:56
declaration 100569,Request Payment,2018/02/20 09:05:56
declaration 100569,Payment Handled,2018/02/22 16:30:39
declaration 100574,Declaration SUBMITTED by EMPLOYEE,2018/02/19 08:13:31
declaration 100574,Declaration APPROVED by ADMINISTRATION,2018/02/19 08:14:37
declaration 100574,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/19 10:11:02
declaration 100574,Request Payment,2018/02/21 16:23:24
declaration 100574,Payment Handled,2018/02/26 16:31:27
declaration 100579,Declaration SUBMITTED by EMPLOYEE,2018/02/19 10:40:31
declaration 100579,Declaration APPROVED by ADMINISTRATION,2018/02/19 10:40:40
declaration 100579,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 08:33:27
declaration 100579,Request Payment,2018/02/22 13:16:39
declaration 100579,Payment Handled,2018/02/26 16:31:27
declaration 100584,Declaration SUBMITTED by EMPLOYEE,2018/02/19 11:36:19
declaration 100584,Declaration APPROVED by ADMINISTRATION,2018/02/19 11:40:05
declaration 100584,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/19 14:27:43
declaration 100584,Request Payment,2018/02/20 07:16:13
declaration 100584,Payment Handled,2018/02/22 16:30:39
declaration 100589,Declaration SUBMITTED by EMPLOYEE,2018/02/19 11:37:15
declaration 100589,Declaration APPROVED by ADMINISTRATION,2018/02/19 11:38:08
declaration 100589,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/21 07:27:43
declaration 100589,Request Payment,2018/02/22 07:58:28
declaration 100589,Payment Handled,2018/02/26 16:31:27
declaration 100594,Declaration SUBMITTED by EMPLOYEE,2018/02/19 12:09:35
declaration 100594,Declaration APPROVED by ADMINISTRATION,2018/02/19 12:16:02
declaration 100594,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/20 06:58:04
declaration 100594,Request Payment,2018/02/20 13:48:27
declaration 100594,Payment Handled,2018/02/22 16:30:39
declaration 100599,Declaration SUBMITTED by EMPLOYEE,2018/02/19 12:41:03
declaration 100599,Declaration APPROVED by ADMINISTRATION,2018/02/19 12:42:18
declaration 100599,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 08:36:14
declaration 100599,Request Payment,2018/02/23 11:39:42
declaration 100599,Payment Handled,2018/02/26 16:31:27
declaration 100604,Declaration SUBMITTED by EMPLOYEE,2018/02/19 13:34:48
declaration 100604,Declaration APPROVED by ADMINISTRATION,2018/02/19 13:37:17
declaration 100604,Declaration APPROVED by BUDGET OWNER,2018/02/20 06:59:01
declaration 100604,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/20 08:10:48
declaration 100604,Request Payment,2018/02/20 10:57:56
declaration 100604,Payment Handled,2018/02/22 16:30:39
declaration 100610,Declaration SUBMITTED by EMPLOYEE,2018/02/19 15:05:49
declaration 100610,Declaration APPROVED by ADMINISTRATION,2018/02/19 15:05:58
declaration 100610,Declaration APPROVED by BUDGET OWNER,2018/02/20 08:16:57
declaration 100610,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/21 14:18:18
declaration 100610,Request Payment,2018/02/21 14:18:21
declaration 100610,Payment Handled,2018/02/26 16:31:27
declaration 100616,Declaration SUBMITTED by EMPLOYEE,2018/02/19 15:08:47
declaration 100616,Declaration APPROVED by ADMINISTRATION,2018/02/19 15:08:48
declaration 100616,Declaration APPROVED by BUDGET OWNER,2018/02/20 08:18:47
declaration 100616,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/21 14:18:16
declaration 100616,Request Payment,2018/02/21 14:18:18
declaration 100616,Payment Handled,2018/02/26 16:31:27
declaration 100622,Declaration SUBMITTED by EMPLOYEE,2018/02/20 09:13:35
declaration 100622,Declaration APPROVED by ADMINISTRATION,2018/02/20 09:13:39
declaration 100622,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 08:51:44
declaration 100622,Request Payment,2018/02/23 10:37:26
declaration 100622,Payment Handled,2018/02/26 16:31:27
declaration 100627,Declaration SUBMITTED by EMPLOYEE,2018/02/20 09:39:35
declaration 100627,Declaration APPROVED by ADMINISTRATION,2018/02/20 09:40:47
declaration 100627,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 08:54:45
declaration 100627,Request Payment,2018/02/22 09:45:19
declaration 100627,Payment Handled,2018/02/26 16:31:27
declaration 100632,Declaration SUBMITTED by EMPLOYEE,2018/02/20 09:42:21
declaration 100632,Declaration APPROVED by ADMINISTRATION,2018/02/20 09:43:16
declaration 100632,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/22 08:59:49
declaration 100632,Request Payment,2018/02/22 09:45:12
declaration 100632,Payment Handled,2018/02/26 16:31:27
declaration 100637,Declaration SUBMITTED by EMPLOYEE,2018/02/20 09:51:22
declaration 100637,Declaration APPROVED by ADMINISTRATION,2018/03/02 16:26:56
declaration 100637,Declaration FINAL_APPROVED by SUPERVISOR,2018/03/05 11:39:28
declaration 100637,Request Payment,2018/03/10 09:31:35
declaration 100637,Payment Handled,2018/03/15 16:31:14
declaration 100642,Declaration SUBMITTED by EMPLOYEE,2018/02/20 10:16:42
declaration 100642,Declaration APPROVED by ADMINISTRATION,2018/02/20 10:19:10
declaration 100642,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/20 12:19:06
declaration 100642,Request Payment,2018/02/22 09:06:57
declaration 100642,Payment Handled,2018/02/26 16:31:27
declaration 100647,Declaration SUBMITTED by EMPLOYEE,2018/02/20 11:58:23
declaration 100647,Declaration APPROVED by ADMINISTRATION,2018/02/20 11:59:07
declaration 100647,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/20 12:18:16
declaration 100647,Request Payment,2018/02/22 09:06:46
declaration 100647,Payment Handled,2018/02/26 16:31:27
declaration 100652,Declaration SUBMITTED by EMPLOYEE,2018/02/20 12:57:49
declaration 100652,Declaration APPROVED by ADMINISTRATION,2018/02/20 12:57:52
declaration 100652,Declaration FINAL_APPROVED by SUPERVISOR,2018/02/21 11:48:34
declaration 100652,Request Payment,2018/02/23 16:27:06
declaration 100652,Payment Handled,2018/02/26 16:31:27
declaration 100657,Declaration SUBMITTED by EMPLOYEE,2018/01/06 14:52:55
declaration 100657,Declaration APPROVED by ADMINISTRATION,2018/01/06 15:04:17
declaration 100657,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/08 08:44:23
declaration 100657,Request Payment,2018/01/09 06:48:10
declaration 100657,Payment Handled,2018/01/11 16:30:56
declaration 100662,Declaration SUBMITTED by EMPLOYEE,2018/01/07 21:31:57
declaration 100662,Declaration APPROVED by ADMINISTRATION,2018/01/07 21:39:50
declaration 100662,Declaration FINAL_APPROVED by SUPERVISOR,2018/01/08 10:33:10
declaration 100662,Request Payment,2018/01/09 08:50:35
declaration 100662,Payment Handled,2018/01/11 16:30:56
declaration 100667,Declaration SUBMITTED by EMPLOYEE,2018/01/08 07:50:11
