Case_ID,Activity,timestamp
Case 1200,Resolve ticket,2011/06/13 16:17:20
Case 1200,Closed,2011/07/09 14:00:19
Case 1202,Assign seriousness,2010/09/06 10:26:13
Case 1202,Assign seriousness,2010/09/08 14:56:29
Case 1202,Take in charge ticket,2010/09/09 07:37:19
Case 1202,Resolve ticket,2010/09/09 07:56:27
Case 1202,Closed,2010/11/04 11:30:36
Case 1203,Assign seriousness,2011/09/08 13:30:42
Case 1203,Take in charge ticket,2011/10/03 10:32:48
Case 1203,Resolve ticket,2011/10/03 10:39:13
Case 1203,Closed,2011/10/18 10:39:25
Case 1204,Assign seriousness,2010/06/30 09:08:26
Case 1204,Take in charge ticket,2010/07/29 13:25:46
Case 1204,Wait,2010/07/29 13:38:22
Case 1204,Take in charge ticket,2010/07/30 08:08:27
Case 1204,Resolve ticket,2010/07/30 08:08:57
Case 1204,Take in charge ticket,2010/08/04 10:52:02
Case 1204,Resolve ticket,2010/08/05 10:53:57
Case 1204,Closed,2010/08/20 10:54:20
Case 1205,Assign seriousness,2011/06/13 09:22:41
Case 1205,Take in charge ticket,2011/06/13 09:22:52
Case 1205,Resolve ticket,2011/06/13 09:23:20
Case 1205,Closed,2011/07/16 09:32:26
Case 1206,Assign seriousness,2011/03/03 14:28:56
Case 1206,Take in charge ticket,2011/03/03 14:29:37
Case 1206,Resolve ticket,2011/03/04 17:00:05
Case 1206,Closed,2011/04/05 13:32:25
Case 1207,Assign seriousness,2011/05/04 13:49:39
Case 1207,Take in charge ticket,2011/05/18 10:28:05
Case 1207,Wait,2011/05/18 10:43:36
Case 1207,Resolve ticket,2011/05/24 09:31:18
Case 1207,Closed,2011/06/08 09:31:44
Case 1209,Assign seriousness,2011/04/18 10:48:58
Case 1209,Take in charge ticket,2011/04/19 08:39:22
Case 1209,Resolve ticket,2011/04/19 10:48:39
Case 1209,Closed,2011/06/10 10:50:45
Case 121,Assign seriousness,2011/02/09 13:28:58
Case 121,Take in charge ticket,2011/02/09 14:21:02
Case 121,Resolve ticket,2011/02/09 14:21:46
Case 121,Closed,2011/04/02 14:15:17
Case 1211,Assign seriousness,2010/05/24 12:25:24
Case 1211,Assign seriousness,2010/06/04 13:04:07
Case 1211,Take in charge ticket,2010/06/04 13:04:18
Case 1211,Resolve ticket,2010/06/04 13:05:47
Case 1211,Closed,2010/06/25 12:30:29
Case 1212,Assign seriousness,2011/05/19 15:29:29
Case 1212,Take in charge ticket,2011/05/19 15:29:52
Case 1212,Resolve ticket,2011/05/20 07:56:24
Case 1212,Closed,2011/06/21 15:30:25
Case 1213,Assign seriousness,2011/01/04 14:22:59
Case 1213,Take in charge ticket,2011/01/20 08:29:18
Case 1213,Resolve ticket,2011/01/21 09:45:18
Case 1213,Closed,2011/02/20 09:45:50
Case 1214,Assign seriousness,2011/03/15 09:06:36
Case 1214,Take in charge ticket,2011/03/15 09:11:14
Case 1214,Take in charge ticket,2011/03/15 09:16:59
Case 1214,Resolve ticket,2011/03/15 09:29:40
Case 1214,Closed,2011/04/17 08:11:02
Case 1218,Assign seriousness,2010/07/28 16:07:39
Case 1218,Take in charge ticket,2010/08/25 10:15:54
Case 1218,Wait,2010/08/25 10:19:50
Case 1218,Take in charge ticket,2010/08/27 12:53:35
Case 1218,Resolve ticket,2010/08/27 12:56:35
Case 1218,Closed,2010/09/11 12:56:45
Case 122,Assign seriousness,2011/02/14 15:23:08
Case 122,Take in charge ticket,2011/02/15 11:17:46
Case 122,Resolve ticket,2011/02/15 11:52:47
Case 122,Closed,2011/03/30 14:30:33
Case 1220,Assign seriousness,2010/10/21 12:42:29
Case 1220,Take in charge ticket,2010/10/21 13:57:26
Case 1220,Resolve ticket,2010/10/21 13:59:06
Case 1220,Closed,2010/12/09 13:50:32
Case 1222,Assign seriousness,2011/09/27 12:49:52
Case 1222,Take in charge ticket,2011/09/30 13:46:52
Case 1222,Resolve ticket,2011/10/06 07:34:32
Case 1222,Closed,2011/11/05 08:34:57
Case 1223,Assign seriousness,2010/01/26 11:36:21
Case 1223,Take in charge ticket,2010/01/26 11:36:30
Case 1223,Resolve ticket,2010/01/26 16:06:29
Case 1223,Take in charge ticket,2010/01/27 14:28:58
Case 1223,Resolve ticket,2010/02/08 11:54:13
Case 1223,Closed,2010/03/11 11:40:48
Case 1224,Assign seriousness,2010/11/04 08:56:44
Case 1224,Take in charge ticket,2010/11/04 13:53:48
Case 1224,Resolve ticket,2010/11/05 11:34:32
Case 1224,Closed,2010/12/18 09:00:55
Case 1225,Assign seriousness,2011/08/03 12:14:54
Case 1225,Resolve ticket,2011/08/11 07:32:57
Case 1225,Closed,2011/10/01 12:20:25
Case 1226,Assign seriousness,2011/10/28 08:12:21
Case 1226,Resolve ticket,2011/10/28 13:47:35
Case 1226,Resolve ticket,2011/10/28 13:47:35
Case 1226,Closed,2011/11/30 09:20:33
Case 1227,Assign seriousness,2011/02/17 08:20:28
Case 1227,Take in charge ticket,2011/02/18 10:44:10
Case 1227,Wait,2011/03/02 15:25:06
Case 1227,Take in charge ticket,2011/03/02 15:28:01
Case 1227,Wait,2011/03/02 15:38:40
Case 1227,Take in charge ticket,2011/03/30 10:25:28
Case 1227,Resolve ticket,2011/03/30 10:25:39
Case 1227,Closed,2011/04/16 13:20:14
Case 1228,Assign seriousness,2011/03/08 13:29:52
Case 1228,Take in charge ticket,2011/03/08 14:36:37
Case 1228,Resolve ticket,2011/03/08 14:37:31
Case 1228,Closed,2011/05/06 12:30:37
Case 123,Assign seriousness,2011/05/06 07:33:07
Case 123,Take in charge ticket,2011/05/06 07:33:39
Case 123,Wait,2011/05/06 12:55:50
Case 123,Take in charge ticket,2011/05/12 13:45:43
Case 123,Resolve ticket,2011/05/12 13:45:54
Case 123,Closed,2011/06/19 08:30:40
Case 1231,Assign seriousness,2010/10/26 08:10:17
Case 1231,Take in charge ticket,2010/10/26 14:31:56
Case 1231,Resolve ticket,2010/10/26 14:32:05
Case 1231,Closed,2010/11/27 09:20:23
Case 1232,Assign seriousness,2010/10/19 13:44:24
Case 1232,Take in charge ticket,2010/10/20 14:16:30
Case 1232,Resolve ticket,2010/10/20 14:16:43
Case 1232,Closed,2010/12/03 14:50:21
Case 1234,Assign seriousness,2011/07/21 13:31:45
Case 1234,Take in charge ticket,2011/07/25 10:42:21
Case 1234,Wait,2011/07/29 08:11:46
Case 1234,Resolve ticket,2011/07/29 09:35:08
Case 1234,Closed,2011/08/23 15:00:21
Case 1237,Assign seriousness,2010/09/29 08:13:24
Case 1237,Take in charge ticket,2010/09/29 08:24:50
Case 1237,Resolve ticket,2010/09/29 08:33:08
Case 1237,Closed,2010/10/30 08:20:40
Case 1240,Assign seriousness,2011/01/12 08:36:24
Case 1240,Take in charge ticket,2011/01/12 08:36:40
Case 1240,Resolve ticket,2011/01/18 14:10:14
Case 1240,Closed,2011/02/18 08:40:53
Case 1241,Assign seriousness,2011/05/12 08:15:54
Case 1241,Take in charge ticket,2011/05/13 13:24:34
Case 1241,Resolve ticket,2011/05/17 13:58:46
Case 1241,Closed,2011/07/06 08:39:44
Case 1242,Assign seriousness,2010/08/03 13:32:39
Case 1242,Take in charge ticket,2010/09/03 13:20:03
Case 1242,Resolve ticket,2010/09/03 13:20:38
Case 1242,Closed,2010/09/18 13:20:54
Case 1243,Assign seriousness,2011/04/28 13:14:17
Case 1243,Take in charge ticket,2011/04/28 13:15:05
Case 1243,Resolve ticket,2011/05/10 15:22:45
Case 1243,Closed,2011/05/31 13:20:33
Case 1245,Assign seriousness,2010/03/11 14:28:06
Case 1245,Take in charge ticket,2010/03/15 10:14:59
Case 1245,Wait,2010/03/15 10:15:11
Case 1245,Take in charge ticket,2010/03/23 08:27:31
Case 1245,Resolve ticket,2010/03/23 08:27:39
Case 1245,Take in charge ticket,2010/03/23 14:37:15
Case 1245,Wait,2010/03/23 14:37:26
Case 1245,Take in charge ticket,2010/03/24 11:28:29
Case 1245,Create SW anomaly,2010/03/24 11:28:37
Case 1245,Resolve ticket,2010/04/07 08:18:56
Case 1245,Take in charge ticket,2010/04/13 08:14:05
Case 1245,Resolve ticket,2010/04/13 08:16:05
Case 1245,Closed,2010/04/28 08:16:18
Case 1247,Assign seriousness,2010/07/28 10:24:44
Case 1247,Take in charge ticket,2010/07/29 09:04:00
Case 1247,Wait,2010/07/29 09:04:40
Case 1247,Take in charge ticket,2010/08/02 12:24:32
Case 1247,Resolve ticket,2010/08/02 12:25:14
Case 1247,Closed,2010/08/28 10:30:17
Case 125,Assign seriousness,2010/08/19 09:48:49
Case 125,Take in charge ticket,2010/08/19 09:49:49
Case 125,Wait,2010/08/19 10:07:15
Case 125,Take in charge ticket,2010/09/13 08:15:21
Case 125,Resolve ticket,2010/09/13 08:49:39
Case 125,Closed,2010/09/28 08:49:59
Case 1252,Assign seriousness,2011/04/01 09:04:45
Case 1252,Take in charge ticket,2011/04/01 09:05:07
Case 1252,Resolve ticket,2011/04/05 13:06:00
Case 1252,Resolve ticket,2011/04/05 13:06:00
Case 1252,Closed,2011/05/23 09:10:16
Case 1253,Assign seriousness,2010/04/28 13:42:14
Case 1253,Take in charge ticket,2010/05/21 07:57:24
Case 1253,Resolve ticket,2010/05/21 08:04:28
Case 1253,Closed,2010/06/05 08:04:47
Case 1255,Assign seriousness,2011/11/16 10:05:56
Case 1255,Take in charge ticket,2011/11/21 09:08:04
Case 1255,Wait,2011/11/21 09:29:29
Case 1255,Resolve ticket,2011/11/25 11:38:45
Case 1255,Closed,2011/12/23 13:20:20
Case 1257,Assign seriousness,2010/02/23 13:17:01
Case 1257,Take in charge ticket,2010/02/23 13:17:09
Case 1257,Resolve ticket,2010/02/23 13:18:28
Case 1257,Closed,2010/04/08 12:21:57
Case 1258,Assign seriousness,2010/09/17 09:28:18
Case 1258,Take in charge ticket,2010/09/17 09:28:46
Case 1258,Resolve ticket,2010/09/21 07:54:28
Case 1258,Closed,2010/10/31 10:30:48
Case 1260,Assign seriousness,2011/10/10 13:42:00
Case 1260,Take in charge ticket,2011/10/10 13:42:44
Case 1260,Resolve ticket,2011/10/13 12:20:46
Case 1260,Closed,2011/11/10 14:50:21
Case 1263,Assign seriousness,2011/03/08 08:11:58
Case 1263,Take in charge ticket,2011/03/08 08:12:52
Case 1263,Resolve ticket,2011/03/08 11:19:50
Case 1263,Closed,2011/04/10 07:20:58
Case 1264,Assign seriousness,2011/05/04 07:39:58
Case 1264,Take in charge ticket,2011/05/04 10:26:23
Case 1264,Wait,2011/05/04 15:00:40
Case 1264,Take in charge ticket,2011/05/19 07:32:11
Case 1264,Resolve ticket,2011/05/19 07:34:41
Case 1264,Closed,2011/06/07 09:10:20
Case 1265,Assign seriousness,2011/02/10 14:49:46
Case 1265,Assign seriousness,2011/02/10 16:44:51
Case 1265,Take in charge ticket,2011/02/10 16:49:11
Case 1265,Resolve ticket,2011/02/11 14:00:49
Case 1265,Closed,2011/03/30 13:51:38
Case 1266,Assign seriousness,2010/07/29 09:57:56
Case 1266,Take in charge ticket,2010/07/29 13:21:09
Case 1266,Resolve ticket,2010/07/29 13:21:29
Case 1266,Closed,2010/09/04 10:00:59
Case 1268,Assign seriousness,2011/11/23 10:44:05
Case 1268,Resolve ticket,2011/11/23 10:45:05
Case 1268,Closed,2011/12/30 10:50:38
Case 127,Assign seriousness,2010/03/12 09:28:49
Case 127,Take in charge ticket,2010/03/12 09:29:00
Case 127,Resolve ticket,2010/03/12 09:37:27
Case 127,Closed,2010/04/14 08:30:56
Case 1270,Assign seriousness,2011/04/06 08:15:21
Case 1270,Take in charge ticket,2011/04/06 08:17:40
Case 1270,Wait,2011/04/06 08:19:11
Case 1270,Take in charge ticket,2011/04/06 10:06:05
Case 1270,Resolve ticket,2011/04/06 10:06:22
Case 1270,Closed,2011/05/21 10:06:50
Case 1273,Assign seriousness,2010/11/04 13:48:08
Case 1273,Take in charge ticket,2010/11/11 13:27:28
Case 1273,Resolve ticket,2010/11/11 14:59:53
Case 1273,Closed,2010/12/18 13:50:41
Case 1276,Assign seriousness,2011/01/11 10:24:57
Case 1276,Assign seriousness,2011/01/11 10:33:43
Case 1276,Take in charge ticket,2011/01/11 10:33:48
Case 1276,Resolve ticket,2011/01/17 15:40:13
Case 1276,Closed,2011/02/17 10:30:36
Case 1277,Assign seriousness,2010/03/29 13:48:03
Case 1277,Take in charge ticket,2010/03/31 11:02:09
Case 1277,Resolve ticket,2010/04/07 08:13:24
Case 1277,Closed,2010/04/29 13:50:26
Case 1278,Assign seriousness,2010/10/12 15:23:25
Case 1278,Take in charge ticket,2010/10/13 08:55:00
Case 1278,Resolve ticket,2010/10/13 08:55:08
Case 1278,Closed,2010/11/25 16:30:59
Case 1278,Closed,2010/11/25 16:30:59
Case 1279,Assign seriousness,2010/09/17 13:16:42
Case 1279,Assign seriousness,2010/09/17 15:49:25
Case 1279,Take in charge ticket,2010/09/21 07:12:53
Case 1279,Resolve ticket,2010/09/21 07:13:28
Case 1279,Closed,2010/10/31 14:20:37
Case 128,Assign seriousness,2011/11/28 08:10:27
Case 128,Resolve ticket,2011/11/28 09:46:59
Case 128,Resolve ticket,2011/11/28 09:46:59
Case 128,Closed,2011/12/31 08:20:48
Case 1280,Assign seriousness,2010/09/03 07:48:05
Case 1280,Take in charge ticket,2010/09/09 11:59:32
Case 1280,Resolve ticket,2010/09/09 12:08:56
Case 1280,Closed,2010/10/06 07:50:29
Case 1282,Insert ticket,2010/07/01 12:14:34
Case 1282,Assign seriousness,2010/07/01 12:32:08
Case 1282,Assign seriousness,2010/07/02 08:53:50
Case 1282,Take in charge ticket,2010/07/02 12:24:18
Case 1282,Wait,2010/07/02 12:24:33
Case 1282,Take in charge ticket,2010/07/29 08:22:16
Case 1282,Resolve ticket,2010/07/29 08:22:33
Case 1282,Closed,2010/08/13 08:22:48
Case 1283,Assign seriousness,2010/05/17 14:50:31
Case 1283,Take in charge ticket,2010/05/25 09:00:26
Case 1283,Resolve ticket,2010/05/25 09:00:37
Case 1283,Closed,2010/06/30 15:00:16
Case 1284,Insert ticket,2010/05/27 14:14:04
Case 1284,Assign seriousness,2010/05/27 15:48:06
Case 1284,Take in charge ticket,2010/05/27 15:48:15
Case 1284,Resolve ticket,2010/05/28 09:28:19
Case 1284,Closed,2010/07/04 14:20:37
Case 1285,Assign seriousness,2011/01/31 10:42:03
Case 1285,Take in charge ticket,2011/01/31 10:54:35
Case 1285,Resolve ticket,2011/01/31 10:54:51
Case 1285,Closed,2011/03/09 10:50:53
Case 1286,Assign seriousness,2011/03/14 10:46:56
Case 1286,Take in charge ticket,2011/03/14 10:47:27
Case 1286,Resolve ticket,2011/03/14 15:08:30
Case 1286,Closed,2011/04/14 09:50:23
Case 1288,Take in charge ticket,2011/04/27 10:30:33
Case 1288,Resolve ticket,2011/04/28 10:35:57
Case 1288,Take in charge ticket,2011/04/28 10:37:57
Case 1288,Wait,2011/04/28 10:38:05
Case 1288,Take in charge ticket,2011/05/03 09:17:47
Case 1288,Resolve ticket,2011/05/03 09:18:46
Case 1288,Closed,2011/06/04 10:21:05
Case 1289,Assign seriousness,2010/11/26 14:22:27
Case 1289,Take in charge ticket,2010/11/26 14:22:41
Case 1289,Resolve ticket,2010/11/26 14:22:49
Case 1289,Closed,2011/01/12 14:30:32
Case 1291,Assign seriousness,2011/03/02 16:02:54
Case 1291,Take in charge ticket,2011/03/02 16:03:12
Case 1291,Resolve ticket,2011/03/02 16:06:58
Case 1291,Closed,2011/04/15 15:13:48
Case 1294,Assign seriousness,2011/09/15 12:26:09
Case 1294,Take in charge ticket,2011/09/20 09:37:07
Case 1294,Resolve ticket,2011/09/20 15:19:21
Case 1294,Closed,2011/10/18 12:31:11
Case 1296,Assign seriousness,2011/11/22 08:08:57
Case 1296,Take in charge ticket,2011/11/22 16:05:16
Case 1296,Resolve ticket,2011/11/25 13:58:41
Case 1296,Closed,2011/12/29 08:10:35
Case 1297,Assign seriousness,2010/12/22 08:22:44
Case 1297,Take in charge ticket,2010/12/27 17:01:15
Case 1297,Take in charge ticket,2011/02/03 13:20:53
Case 1297,Resolve ticket,2011/02/03 13:45:35
Case 1297,Closed,2011/02/18 13:45:53
Case 1298,Assign seriousness,2010/12/22 09:22:41
Case 1298,Take in charge ticket,2010/12/23 16:13:50
Case 1298,Resolve ticket,2010/12/23 16:13:58
Case 1298,Closed,2011/02/04 09:31:25
Case 1298,Closed,2011/02/04 09:31:25
Case 130,Insert ticket,2010/04/08 08:58:03
Case 130,Assign seriousness,2010/04/08 09:01:05
Case 130,Take in charge ticket,2010/04/08 09:01:11
Case 130,Resolve ticket,2010/04/08 09:01:19
Case 130,Closed,2010/05/11 09:00:24
Case 130,Closed,2010/05/11 09:00:24
Case 1300,Assign seriousness,2011/01/17 10:36:18
Case 1300,Take in charge ticket,2011/01/27 11:15:35
Case 1300,Resolve ticket,2011/01/27 11:23:25
Case 1300,Closed,2011/02/17 10:40:18
Case 1302,Assign seriousness,2011/03/08 08:55:21
Case 1302,Take in charge ticket,2011/03/08 08:57:26
Case 1302,Wait,2011/03/08 10:39:56
Case 1302,Take in charge ticket,2011/03/18 09:53:33
Case 1302,Resolve ticket,2011/03/18 09:53:49
Case 1302,Take in charge ticket,2011/03/22 08:10:15
Case 1302,Resolve ticket,2011/03/28 08:06:13
Case 1302,Closed,2011/04/12 08:06:27
Case 1306,Assign seriousness,2011/04/21 12:27:11
Case 1306,Take in charge ticket,2011/04/21 12:32:11
Case 1306,Resolve ticket,2011/04/22 08:21:01
Case 1306,Closed,2011/05/29 12:31:13
Case 1307,Assign seriousness,2010/11/05 11:57:43
Case 1307,Take in charge ticket,2010/11/11 13:24:36
Case 1307,Wait,2010/11/23 13:30:43
Case 1307,Take in charge ticket,2010/12/20 10:27:53
Case 1307,Resolve ticket,2010/12/20 10:28:10
Case 1307,Closed,2011/01/04 10:28:29
Case 1308,Assign seriousness,2010/12/21 14:23:11
Case 1308,Take in charge ticket,2010/12/21 14:59:20
Case 1308,Resolve ticket,2010/12/22 15:18:08
Case 1308,Closed,2011/02/18 14:30:47
Case 1310,Assign seriousness,2010/12/15 08:56:44
Case 1310,Take in charge ticket,2010/12/15 08:57:29
Case 1310,Wait,2010/12/15 08:57:43
Case 1310,Take in charge ticket,2011/01/10 08:28:37
Case 1310,Resolve ticket,2011/01/10 08:28:52
Case 1310,Closed,2011/01/25 08:29:14
Case 1312,Assign seriousness,2011/06/20 07:36:15
Case 1312,Take in charge ticket,2011/06/20 07:46:13
Case 1312,Resolve ticket,2011/06/20 07:52:36
Case 1312,Closed,2011/08/03 07:40:45
Case 1322,Assign seriousness,2010/06/04 09:44:39
Case 1322,Take in charge ticket,2010/06/04 10:42:32
Case 1322,Wait,2010/06/04 10:42:52
Case 1322,Take in charge ticket,2010/06/21 16:34:06
Case 1322,Resolve ticket,2010/06/21 16:34:13
Case 1322,Closed,2010/07/06 16:34:23
Case 1324,Assign seriousness,2011/04/20 14:51:26
Case 1324,Take in charge ticket,2011/04/20 14:51:48
Case 1324,Resolve ticket,2011/04/26 09:22:16
Case 1324,Take in charge ticket,2011/05/03 10:00:28
Case 1324,Resolve ticket,2011/05/04 08:47:04
Case 1324,Closed,2011/05/21 15:01:05
Case 1326,Assign seriousness,2011/10/24 10:09:39
Case 1326,Take in charge ticket,2011/10/24 10:09:49
Case 1326,Resolve ticket,2011/10/28 13:16:38
Case 1326,Closed,2011/12/01 11:10:29
Case 1328,Assign seriousness,2010/02/22 15:00:57
Case 1328,Take in charge ticket,2010/02/22 15:01:16
Case 1328,Wait,2010/02/23 15:52:23
Case 1328,Take in charge ticket,2010/02/24 09:50:30
Case 1328,Resolve ticket,2010/02/24 10:29:49
Case 1328,Closed,2010/03/25 15:10:39
Case 133,Assign seriousness,2011/01/26 11:24:58
Case 133,Assign seriousness,2011/01/26 11:59:56
Case 133,Take in charge ticket,2011/01/26 12:00:03
Case 133,Resolve ticket,2011/01/28 14:29:17
Case 133,Closed,2011/03/11 11:30:34
Case 1331,Assign seriousness,2011/12/09 09:38:14
Case 1331,Take in charge ticket,2011/12/09 09:38:22
Case 1331,Resolve ticket,2011/12/14 09:09:36
Case 1331,Closed,2012/01/11 09:40:23
Case 1333,Assign seriousness,2010/06/01 07:53:51
Case 1333,Take in charge ticket,2010/06/04 09:16:54
Case 1333,Wait,2010/06/04 12:12:27
Case 1333,Take in charge ticket,2010/06/09 11:47:56
Case 1333,Resolve ticket,2010/06/09 11:48:04
Case 1333,Closed,2010/07/03 08:00:23
Case 1335,Assign seriousness,2011/11/03 10:52:15
Case 1335,Take in charge ticket,2011/11/03 10:52:31
Case 1335,Resolve ticket,2011/11/03 15:53:26
Case 1335,Closed,2011/12/17 11:01:03
Case 1337,Assign seriousness,2011/09/16 13:19:34
Case 1337,Take in charge ticket,2011/10/11 14:12:12
Case 1337,Resolve ticket,2011/10/11 14:12:58
Case 1337,Closed,2011/10/26 14:14:06
Case 1339,Assign seriousness,2011/06/27 14:21:02
Case 1339,Assign seriousness,2011/06/27 14:29:27
Case 1339,Take in charge ticket,2011/07/01 14:31:29
Case 1339,Wait,2011/07/11 12:47:43
Case 1339,Take in charge ticket,2011/07/12 13:39:57
Case 1339,Wait,2011/07/12 13:45:22
Case 1339,Resolve ticket,2011/07/13 07:32:18
Case 1339,Closed,2011/08/14 09:10:59
Case 134,Assign seriousness,2011/04/19 14:42:45
Case 134,Take in charge ticket,2011/04/19 14:45:25
Case 134,Resolve ticket,2011/04/19 14:45:42
Case 134,Closed,2011/06/02 14:50:17
Case 1340,Assign seriousness,2010/07/27 13:32:52
Case 1340,Take in charge ticket,2010/07/27 13:41:21
Case 1340,Resolve ticket,2010/07/27 13:41:28
Case 1340,Closed,2010/09/09 13:40:21
Case 1341,Assign seriousness,2011/07/13 08:16:30
Case 1341,Take in charge ticket,2011/07/13 14:01:30
Case 1341,Resolve ticket,2011/07/13 14:02:33
Case 1341,Closed,2011/08/26 08:20:27
Case 1342,Assign seriousness,2011/07/29 13:03:29
Case 1342,Resolve ticket,2011/08/03 08:37:40
Case 1342,Resolve ticket,2011/08/03 08:37:41
Case 1342,Closed,2011/09/15 13:10:39
Case 1346,Assign seriousness,2011/12/13 08:38:37
Case 1346,Take in charge ticket,2011/12/13 16:11:08
Case 1346,Wait,2011/12/15 08:54:06
Case 1346,Resolve ticket,2012/01/02 16:28:35
Case 1346,Closed,2012/01/31 16:11:39
Case 1347,Assign seriousness,2010/11/15 08:19:05
Case 1347,Take in charge ticket,2010/11/15 10:14:08
Case 1347,Resolve ticket,2010/11/17 11:25:24
Case 1347,Closed,2010/12/29 08:20:31
Case 1348,Assign seriousness,2011/02/10 08:16:03
Case 1348,Take in charge ticket,2011/02/10 08:16:33
Case 1348,Resolve ticket,2011/02/10 15:55:20
Case 1348,Closed,2011/04/03 07:16:50
Case 135,Assign seriousness,2011/02/08 11:57:41
Case 135,Take in charge ticket,2011/02/08 11:58:01
Case 135,Wait,2011/02/10 08:27:30
Case 135,Take in charge ticket,2011/02/14 12:01:11
Case 135,Resolve ticket,2011/02/14 12:02:59
Case 135,Take in charge ticket,2011/03/03 09:46:37
Case 135,Resolve ticket,2011/03/03 14:05:29
Case 135,Closed,2011/04/02 14:15:17
Case 1351,Insert ticket,2010/06/10 07:24:28
Case 1351,Assign seriousness,2010/06/10 11:14:25
Case 1351,Take in charge ticket,2010/06/17 12:41:37
Case 1351,Resolve ticket,2010/07/01 09:20:34
Case 1351,Closed,2010/07/31 09:21:01
Case 1352,Assign seriousness,2010/02/17 15:36:36
Case 1352,Take in charge ticket,2010/02/18 14:17:36
Case 1352,Resolve ticket,2010/02/18 14:17:42
